cluster,movie_id,movie_name,genre
1,tt0084805,Tootsie,"Comedy, Drama, Romance"
0,tt0084827,Tron,"Action, Adventure, Sci-Fi"
2,tt0084829,La truite,"Drama, Romance"
2,tt0084854,Venom,"Horror, Thriller"
4,tt0084899,White Dog,"Drama, Horror"
0,tt0084921,Five Elements Ninjas,"Action, Drama"
3,tt0085127,Project A,"Action, Comedy"
1,tt0085179,Ardiente paciencia,"Drama, Romance"
1,tt0085213,Le Bal,"History, Musical"
1,tt0085279,Bullshot Crummond,"Action, Adventure, Comedy"
2,tt0085303,A Blade in the Dark,"Horror, Mystery, Thriller"
4,tt0085333,Christine,"Horror, Thriller"
3,tt0085334,A Christmas Story,"Comedy, Family"
2,tt0085382,Cujo,"Horror, Thriller"
4,tt0085407,The Dead Zone,"Drama, Horror, Sci-Fi"
4,tt0085599,Glykia symmoria,"Crime, Drama, Thriller"
1,tt0085601,Go for It,"Action, Adventure, Comedy"
1,tt0085656,Heart Like a Wheel,"Biography, Drama, Romance"
1,tt0085672,Hercules,"Adventure, Fantasy, History"
2,tt0085693,House of the Long Shadows,"Comedy, Horror, Mystery"
0,tt0085743,Jaane Bhi Do Yaaro,"Comedy, Crime, Drama"
2,tt0085794,The King of Comedy,"Comedy, Crime, Drama"
4,tt0085951,The Boxer's Omen,Horror
1,tt0085995,National Lampoon's Vacation,"Adventure, Comedy"
2,tt0086006,Never Say Never Again,"Action, Adventure, Thriller"
2,tt0086014,Nightmares,"Horror, Sci-Fi"
2,tt0086019,Nocaut,"Crime, Drama, Thriller"
2,tt0086034,Octopussy,"Action, Adventure, Thriller"
0,tt0086066,The Outsiders,"Crime, Drama"
2,tt0086135,Atlantis Interceptors,"Action, Sci-Fi"
2,tt0086137,The Prey,Horror
4,tt0086154,Psycho II,"Crime, Horror, Mystery"
0,tt0086190,Star Wars: Episode VI - Return of the Jedi,"Action, Adventure, Fantasy"
0,tt0086197,The Right Stuff,"Adventure, Biography, Drama"
1,tt0086200,Risky Business,"Comedy, Crime, Drama"
1,tt0086232,Sahara,"Adventure, Drama"
0,tt0086242,The Makioka Sisters,"Drama, Romance"
4,tt0086250,Scarface,"Crime, Drama"
4,tt0086312,Silkwood,"Biography, Drama, History"
4,tt0086320,Sleepaway Camp,Horror
4,tt0086355,Star 80,"Biography, Drama"
2,tt0086370,The Sting II,"Comedy, Crime"
1,tt0086393,Superman III,"Action, Adventure, Comedy"
1,tt0086405,Table for Five,"Drama, Romance"
0,tt0086429,Testament,"Drama, Sci-Fi"
1,tt0086443,Timerider: The Adventure of Lyle Swann,"Action, Adventure, Sci-Fi"
1,tt0086461,Tough Enough,"Action, Drama, Romance"
1,tt0086476,Trenchcoat,"Comedy, Mystery, Thriller"
4,tt0086497,Utu,"Adventure, Drama, History"
4,tt0086510,Under Fire,"Drama, War"
4,tt0086541,Videodrome,"Horror, Sci-Fi, Thriller"
1,tt0086542,Life Is a Bed of Roses,"Comedy, Drama, Fantasy"
0,tt0086567,WarGames,"Action, Drama, Sci-Fi"
2,tt0086589,Suburbia,"Drama, Thriller"
3,tt0086619,Yentl,"Drama, Musical, Romance"
0,tt0086856,The Adventures of Buckaroo Banzai Across the 8th Dimension,"Adventure, Comedy, Sci-Fi"
0,tt0086879,Amadeus,"Biography, Drama, Music"
1,tt0086960,Beverly Hills Cop,"Action, Comedy, Crime"
4,tt0086979,Blood Simple,"Crime, Drama, Thriller"
1,tt0086980,Blood Suckers from Outer Space,"Comedy, Horror, Sci-Fi"
4,tt0086984,Body Double,"Crime, Drama, Mystery"
0,tt0087034,Carmen,"Drama, Music, Romance"
2,tt0087050,Children of the Corn,"Horror, Thriller"
1,tt0087078,Conan the Destroyer,"Action, Adventure, Fantasy"
0,tt0087089,The Cotton Club,"Crime, Drama, Music"
2,tt0087100,Crimes of Passion,"Drama, Romance, Thriller"
2,tt0087110,Da lunhui,"Drama, Romance"
2,tt0087130,DEFCON-4,"Action, Sci-Fi"
2,tt0087144,La diagonale du fou,"Drama, Sport, Thriller"
0,tt0087182,Dune,"Action, Adventure, Sci-Fi"
2,tt0087263,Firstborn,"Drama, Thriller"
1,tt0087277,Footloose,"Drama, Music, Romance"
3,tt0087332,Ghostbusters,"Action, Comedy, Fantasy"
1,tt0087343,Gojira Fantajî: SF Kôkyô Fantajî,"Fantasy, Music"
1,tt0087363,Gremlins,"Comedy, Fantasy, Horror"
4,tt0087464,Impulse,"Horror, Mystery, Sci-Fi"
0,tt0087469,Indiana Jones and the Temple of Doom,"Action, Adventure"
1,tt0087507,Johnny Dangerously,"Comedy, Crime"
1,tt0087513,Joy of Sex,"Comedy, Romance"
3,tt0087538,The Karate Kid,"Action, Drama, Family"
0,tt0087544,Nausicaä of the Valley of the Wind,"Animation, Adventure, Sci-Fi"
0,tt0087660,Macross: Do You Remember Love?,"Animation, Action, Adventure"
1,tt0087666,Making the Grade,"Comedy, Romance"
1,tt0087747,Moscow on the Hudson,"Comedy, Drama, Romance"
3,tt0087755,The Muppets Take Manhattan,"Adventure, Comedy, Drama"
3,tt0087781,The Natural,"Drama, Sport"
4,tt0087800,A Nightmare on Elm Street,Horror
4,tt0087803,1984,"Drama, Sci-Fi"
1,tt0087810,No Small Affair,"Comedy, Drama, Music"
0,tt0087843,Once Upon a Time in America,"Crime, Drama"
2,tt0087901,Perfect Strangers,"Crime, Drama, Thriller"
2,tt0087918,The Pirate,"Drama, Romance"
2,tt0087932,The Pope of Greenwich Village,"Action, Comedy, Crime"
4,tt0087981,Razorback,"Horror, Thriller"
3,tt0088011,Romancing the Stone,"Action, Adventure, Comedy"
3,tt0088015,Ronia: The Robber's Daughter,"Adventure, Drama, Family"
0,tt0088041,Farewell to the Ark,"Fantasy, Mystery, Romance"
2,tt0088067,Screamplay,"Comedy, Horror, Mystery"
2,tt0088092,As Sete Vampiras,"Comedy, Horror, Mystery"
1,tt0088103,Sheena,"Adventure, Fantasy"
2,tt0088111,The Shooting Party,"Drama, Romance"
1,tt0088128,Sixteen Candles,"Comedy, Romance"
2,tt0088133,Slagskämpen,"Mystery, Action, Thriller"
1,tt0088161,Splash,"Comedy, Fantasy, Romance"
0,tt0088170,Star Trek III: The Search for Spock,"Action, Adventure, Sci-Fi"
3,tt0088206,Supergirl,"Action, Adventure, Fantasy"
1,tt0088224,Tank,"Action, Comedy, Drama"
4,tt0088247,The Terminator,"Action, Sci-Fi"
2,tt0088255,They're Playing with Fire,"Crime, Horror, Thriller"
1,tt0088286,Top Secret!,"Comedy, Crime, Music"
3,tt0088323,The NeverEnding Story,"Adventure, Drama, Family"
1,tt0088326,Unfaithfully Yours,"Comedy, Music, Romance"
2,tt0088359,White Fire,"Action, Drama, Thriller"
2,tt0088393,Wheels of Fire,"Action, Adventure, Sci-Fi"
4,tt0088462,Kill the Referee,Thriller
4,tt0088680,After Hours,"Comedy, Crime, Drama"
4,tt0088714,L'amour braque,"Comedy, Drama, Romance"
1,tt0088760,Baby: Secret of the Lost Legend,"Adventure, Family, Sci-Fi"
3,tt0088763,Back to the Future,"Adventure, Comedy, Sci-Fi"
2,tt0088830,Eternal Evil,Horror
0,tt0088846,Brazil,"Drama, Sci-Fi"
2,tt0088864,Buddies,"Drama, History, Romance"
1,tt0088876,Came a Hot Friday,"Adventure, Comedy"
2,tt0088895,Certain Fury,"Action, Crime, Drama"
2,tt0088896,A Certain Sacrifice,"Crime, Drama, Music"
2,tt0088930,Clue,"Comedy, Crime, Mystery"
1,tt0088933,Cocoon,"Comedy, Drama, Sci-Fi"
4,tt0088934,Code Name: Emerald,"Action, Drama, War"
0,tt0088944,Commando,"Action, Adventure, Thriller"
1,tt0088967,Crimewave,"Comedy, Crime, Horror"
4,tt0088993,Day of the Dead,"Horror, Thriller"
1,tt0089015,Desert Hearts,"Drama, Romance"
1,tt0089072,L'effrontée,"Comedy, Drama, Music"
0,tt0089087,The Emerald Forest,"Action, Adventure, Drama"
2,tt0089091,Endgame - Bronx lotta finale,"Action, Sci-Fi, Thriller"
2,tt0089175,Fright Night,"Fantasy, Horror"
3,tt0089218,The Goonies,"Adventure, Comedy, Family"
1,tt0089265,The Heavenly Kid,"Comedy, Fantasy, Romance"
2,tt0089274,The Hills Have Eyes Part II,"Horror, Thriller"
2,tt0089283,The Holcroft Covenant,"Action, Crime, Mystery"
1,tt0089393,Just One of the Guys,"Comedy, Romance"
3,tt0089457,Ladyhawke,"Adventure, Comedy, Drama"
2,tt0089458,Lamentations a Monument for the Dead World,"History, Mystery"
0,tt0089469,Legend,"Adventure, Fantasy, Romance"
1,tt0089470,The Legend of Billie Jean,"Action, Drama"
0,tt0089530,Mad Max Beyond Thunderdome,"Action, Adventure, Sci-Fi"
1,tt0089569,Maxie,"Comedy, Fantasy"
2,tt0089572,The Mean Season,"Crime, Thriller"
1,tt0089591,Miami Supercops,"Action, Comedy, Crime"
1,tt0089601,Mischief,"Comedy, Romance"
1,tt0089622,Morons from Outer Space,"Comedy, Sci-Fi"
1,tt0089670,National Lampoon's European Vacation,"Adventure, Comedy"
4,tt0089678,New Delhi Times,"Drama, Mystery"
4,tt0089686,A Nightmare on Elm Street 2: Freddy's Revenge,Horror
4,tt0089716,Colonel Redl,"Biography, Drama, History"
3,tt0089755,Out of Africa,"Biography, Drama, Romance"
1,tt0089798,Perfect,"Drama, Romance"
4,tt0089841,Prizzi's Honor,"Comedy, Crime, Drama"
1,tt0089853,The Purple Rose of Cairo,"Comedy, Fantasy, Romance"
0,tt0089880,Rambo: First Blood Part II,"Action, Adventure, Thriller"
0,tt0089881,Ran,"Action, Drama, War"
2,tt0089885,Re-Animator,"Comedy, Horror, Sci-Fi"
1,tt0089893,Red Sonja,"Action, Adventure, Fantasy"
2,tt0089907,The Return of the Living Dead,"Comedy, Horror, Sci-Fi"
3,tt0089927,Rocky IV,"Drama, Sport"
1,tt0089997,Seven Minutes in Heaven,"Comedy, Drama, Romance"
0,tt0090022,Silverado,"Action, Crime, Drama"
1,tt0090110,Sweet Dreams,"Biography, Drama, Music"
3,tt0090244,Urusei Yatsura 3: Remember My Love,"Animation, Comedy, Romance"
0,tt0090264,A View to a Kill,"Action, Adventure, Thriller"
2,tt0090280,Vreme leoparda,"Action, Drama, War"
1,tt0090305,Weird Science,"Comedy, Romance, Sci-Fi"
0,tt0090329,Witness,"Drama, Romance, Thriller"
4,tt0090340,Gao shan xia de hua huan,"Drama, War"
0,tt0090349,Yasha,"Crime, Drama"
0,tt0090368,A Cruel Romance,"Drama, Romance"
1,tt0090555,Crocodile Dundee,"Action, Adventure, Comedy"
0,tt0090605,Aliens,"Action, Adventure, Sci-Fi"
1,tt0090631,American Anthem,"Drama, Sport"
3,tt0090633,An American Tail,"Animation, Adventure, Comedy"
2,tt0090678,Avenging Force,"Action, Drama, Thriller"
1,tt0090713,The Best of Times,"Comedy, Drama, Sport"
3,tt0090728,Big Trouble in Little China,"Action, Adventure, Comedy"
2,tt0090750,Blood Hook,"Comedy, Horror"
4,tt0090756,Blue Velvet,"Crime, Drama, Mystery"
1,tt0090769,The Boy in Blue,"Biography, Drama, Sport"
2,tt0090788,Body Count,"Horror, Mystery"
2,tt0090798,Caravaggio,"Biography, Drama, History"
0,tt0090848,The Clan of the Cave Bear,"Adventure, Drama, Fantasy"
2,tt0090859,Cobra,"Action, Crime, Thriller"
0,tt0090863,The Color of Money,"Drama, Sport"
4,tt0090866,Combat Shock,"Drama, Horror, Thriller"
1,tt0090888,Crossroads,"Drama, Music, Mystery"
2,tt0090903,The Devil's Honey,"Mystery, Thriller"
4,tt0090915,Dead End Drive-In,"Action, Drama, Horror"
2,tt0090930,Demons 2,Horror
4,tt0091064,The Fly,"Drama, Horror, Sci-Fi"
4,tt0091083,From Beyond,"Horror, Sci-Fi"
3,tt0091129,The Golden Child,"Action, Adventure, Comedy"
4,tt0091142,Gothic,"Drama, Fantasy, Horror"
1,tt0091200,Hey Babu Riba,"Drama, Romance"
0,tt0091203,Highlander,"Action, Adventure, Fantasy"
4,tt0091251,Come and See,"Drama, Thriller, War"
1,tt0091278,Iron Eagle,"Action, Thriller, War"
2,tt0091313,Born American,"Action, Drama, Thriller"
3,tt0091326,The Karate Kid Part II,"Action, Family, Sport"
3,tt0091369,Labyrinth,"Adventure, Family, Fantasy"
0,tt0091377,The Old Well,"Drama, Romance"
1,tt0091396,Legal Eagles,"Comedy, Crime, Romance"
0,tt0091419,Little Shop of Horrors,"Comedy, Horror, Musical"
1,tt0091447,Lucky Stars Go Places,"Action, Comedy, Crime"
1,tt0091464,Malcolm,"Comedy, Crime, Sci-Fi"
4,tt0091474,Manhunter,"Crime, Mystery, Thriller"
2,tt0091497,Bad Blood,"Crime, Drama, Romance"
2,tt0091507,Mélo,"Drama, Romance"
0,tt0091530,The Mission,"Adventure, Drama, History"
4,tt0091535,Les mois d'avril sont meurtriers,Crime
2,tt0091603,The Naked Cage,"Action, Crime, Drama"
4,tt0091605,The Name of the Rose,"Drama, Mystery, Thriller"
2,tt0091631,Nightmare Weekend,"Horror, Sci-Fi"
4,tt0091763,Platoon,"Drama, War"
1,tt0091790,Pretty in Pink,"Comedy, Drama, Romance"
1,tt0091814,Quicksilver,"Crime, Drama, Thriller"
4,tt0091829,Rawhead Rex,"Fantasy, Horror, Mystery"
3,tt0091949,Short Circuit,"Comedy, Family, Sci-Fi"
3,tt0092005,Stand by Me,"Adventure, Drama"
3,tt0092007,Star Trek IV: The Voyage Home,"Action, Adventure, Comedy"
3,tt0092067,Castle in the Sky,"Animation, Adventure, Family"
2,tt0092074,TerrorVision,"Comedy, Horror, Sci-Fi"
0,tt0092099,Top Gun,"Action, Drama"
2,tt0092225,Wisdom,"Crime, Drama"
1,tt0092534,Allan Quatermain and the Lost City of Gold,"Action, Adventure, Comedy"
1,tt0092546,Amazon Women on the Moon,"Comedy, Sci-Fi"
4,tt0092563,Angel Heart,"Horror, Mystery, Thriller"
0,tt0092593,"Goodbye, Children","Drama, War"
2,tt0092627,The Bedroom Window,"Crime, Mystery, Thriller"
2,tt0092641,Best Seller,"Action, Crime, Drama"
1,tt0092644,Beverly Hills Cop II,"Action, Comedy, Crime"
1,tt0092666,Blind Date,"Comedy, Romance"
2,tt0092669,Blood Diner,"Comedy, Horror"
1,tt0092675,Bloodsport,"Action, Biography, Drama"
4,tt0092783,Cop,"Crime, Drama, Mystery"
1,tt0092802,Cross My Heart,"Comedy, Romance"
2,tt0092809,The Curse,"Horror, Sci-Fi"
2,tt0092847,Deadly Illusion,"Adventure, Crime, Mystery"
2,tt0092850,Deadtime Stories,"Comedy, Horror"
3,tt0092890,Dirty Dancing,"Drama, Music, Romance"
2,tt0092892,Dirty Laundry,"Comedy, Thriller"
1,tt0092925,Dragnet,"Comedy, Crime"
0,tt0092965,Empire of the Sun,"Drama, War"
4,tt0092991,Evil Dead II,"Comedy, Horror"
4,tt0093010,Fatal Attraction,"Drama, Thriller"
2,tt0093050,Friendship's Death,"Drama, Sci-Fi"
4,tt0093058,Full Metal Jacket,"Drama, War"
2,tt0093101,Twilight of the Cockroaches,"Animation, Drama, Horror"
3,tt0093105,"Good Morning, Vietnam","Biography, Comedy, Drama"
2,tt0093139,Hamlet Goes Business,"Comedy, Drama, Romance"
2,tt0093143,The Hanoi Hilton,"Drama, War"
2,tt0093176,Hello Mary Lou: Prom Night II,"Horror, Thriller"
4,tt0093177,Hellraiser,"Horror, Thriller"
0,tt0093191,Wings of Desire,"Drama, Fantasy, Romance"
0,tt0093207,Wings of Honneamise,"Animation, Drama, Sci-Fi"
4,tt0093223,House of Games,"Crime, Thriller"
1,tt0093253,In the Mood,"Comedy, Romance"
2,tt0093286,It's Alive III: Island of the Alive,"Horror, Sci-Fi"
2,tt0093349,King Lear,"Comedy, Drama, Sci-Fi"
3,tt0093378,La Bamba,"Biography, Drama, Music"
0,tt0093389,The Last Emperor,"Biography, Drama, History"
0,tt0093409,Lethal Weapon,"Action, Crime, Thriller"
1,tt0093422,Mr. Vampire Part 3,"Action, Comedy, Horror"
0,tt0093428,The Living Daylights,"Action, Adventure, Thriller"
4,tt0093435,City on Fire,"Action, Adventure, Crime"
2,tt0093437,The Lost Boys,"Comedy, Horror"
2,tt0093456,Lust for Freedom,"Drama, Thriller, Crime"
1,tt0093467,Made in Heaven,"Comedy, Fantasy, Romance"
2,tt0093489,Man on Fire,"Action, Drama, Thriller"
2,tt0093505,Masks,"Crime, Drama, Mystery"
3,tt0093565,Moonstruck,"Comedy, Drama, Romance"
3,tt0093578,Mr. India,"Action, Comedy, Drama"
1,tt0093582,Munchies,"Comedy, Fantasy, Horror"
2,tt0093621,The Night Stalker,"Crime, Drama, Horror"
4,tt0093629,A Nightmare on Elm Street 3: Dream Warriors,"Fantasy, Horror"
4,tt0093640,No Way Out,"Action, Crime, Drama"
1,tt0093693,Overboard,"Comedy, Romance"
2,tt0093771,A Prayer for the Dying,"Action, Crime, Drama"
4,tt0093773,Predator,"Action, Adventure, Horror"
2,tt0093776,Prick Up Your Ears,"Biography, Drama"
3,tt0093779,The Princess Bride,"Adventure, Family, Fantasy"
1,tt0093793,Project X,"Comedy, Drama, Sci-Fi"
1,tt0093822,Raising Arizona,"Comedy, Crime"
1,tt0093828,Real Men,"Action, Comedy, Sci-Fi"
0,tt0093870,RoboCop,"Action, Crime, Sci-Fi"
0,tt0093894,The Running Man,"Action, Sci-Fi, Thriller"
2,tt0093913,Sammy and Rosie Get Laid,"Comedy, Drama, Romance"
2,tt0093995,Slugs,Horror
2,tt0094008,Someone to Watch Over Me,"Crime, Drama, Romance"
3,tt0094012,Spaceballs,"Adventure, Comedy, Sci-Fi"
2,tt0094033,Steel Dawn,"Action, Adventure, Sci-Fi"
1,tt0094074,Superman IV: The Quest for Peace,"Action, Adventure, Sci-Fi"
2,tt0094205,Ubu et la grande Gidouille,"Animation, Crime, Drama"
1,tt0094208,A Man in Love,"Drama, Romance"
4,tt0094210,Un zoo la nuit,"Crime, Drama, Thriller"
0,tt0094226,The Untouchables,"Crime, Drama, Thriller"
0,tt0094291,Wall Street,"Crime, Drama"
4,tt0094320,White of the Eye,"Horror, Thriller"
2,tt0094332,The Witches of Eastwick,"Comedy, Fantasy, Horror"
1,tt0094383,Zombie High,"Comedy, Horror"
1,tt0094387,Final Victory,"Crime, Drama, Romance"
2,tt0094597,976-EVIL,"Comedy, Horror"
1,tt0094606,The Accidental Tourist,"Drama, Romance"
0,tt0094625,Akira,"Animation, Action, Drama"
4,tt0094642,American Gothic,Horror
2,tt0094669,Appointment with Death,"Crime, Drama, Mystery"
2,tt0094709,The Gang of Four,"Drama, Mystery"
1,tt0094711,Baptême,"Biography, Drama, Romance"
2,tt0094712,Bat*21,"Drama, War"
0,tt0094721,Beetlejuice,"Comedy, Fantasy"
4,tt0094731,Betrayed,"Crime, Drama, Thriller"
3,tt0094737,Big,"Comedy, Drama, Fantasy"
2,tt0094761,The Blob,"Horror, Sci-Fi, Thriller"
2,tt0094862,Child's Play,"Horror, Thriller"
1,tt0094889,Cocktail,"Comedy, Drama, Romance"
1,tt0094890,Cocoon: The Return,"Adventure, Comedy, Mystery"
3,tt0094898,Coming to America,"Comedy, Romance"
1,tt0094921,Crossing Delancey,"Comedy, Romance"
4,tt0094933,D.O.A.,"Mystery, Thriller"
4,tt0094947,Dangerous Liaisons,"Drama, Romance"
0,tt0095016,Die Hard,"Action, Thriller"
2,tt0095031,Dirty Rotten Scoundrels,"Comedy, Crime"
2,tt0095159,A Fish Called Wanda,"Comedy, Crime"
4,tt0095217,Ghosts... of the Civil Dead,"Crime, Drama"
1,tt0095288,Heartbreak Hotel,"Comedy, Musical, Romance"
0,tt0095327,Grave of the Fireflies,"Animation, Drama, War"
2,tt0095337,In the Line of Duty III,Action
1,tt0095348,I'm Gonna Git You Sucka,"Action, Comedy, Crime"
1,tt0095386,Itinerary of a Spoiled Child,"Drama, Adventure, Comedy"
4,tt0095389,Jack's Back,"Crime, Horror, Mystery"
2,tt0095394,Jericho,"Adventure, Drama"
1,tt0095409,Johnny Be Good,"Comedy, Sport"
2,tt0095483,Lady Terminator,"Action, Drama, Fantasy"
2,tt0095484,Lady in White,"Fantasy, Horror, Mystery"
3,tt0095489,The Land Before Time,"Animation, Adventure, Drama"
0,tt0095530,Little Dorrit,"Drama, Romance"
1,tt0095593,Married to the Mob,"Comedy, Crime, Romance"
0,tt0095631,Midnight Run,"Action, Comedy, Crime"
4,tt0095647,Mississippi Burning,"Crime, Drama, Mystery"
2,tt0095649,The Moderns,"Comedy, Drama, Romance"
1,tt0095687,My Stepmother Is an Alien,"Comedy, Sci-Fi"
1,tt0095705,The Naked Gun: From the Files of Police Squad!,"Comedy, Crime"
0,tt0095709,The Navigator: A Medieval Odyssey,"Action, Adventure, Drama"
3,tt0095765,Cinema Paradiso,"Drama, Romance"
2,tt0095774,Off Limits,"Action, Drama, Thriller"
2,tt0095863,Phantasm II,"Action, Fantasy, Horror"
1,tt0095869,The Little Devil,"Comedy, Fantasy, Romance"
0,tt0095956,Rambo III,"Action, Adventure, Thriller"
2,tt0095963,Red Heat,"Action, Comedy, Crime"
3,tt0096061,Scrooged,"Comedy, Drama, Fantasy"
1,tt0096142,Sorority Babes in the Slimeball Bowl-O-Rama,"Comedy, Horror"
1,tt0096161,Split Decisions,"Action, Drama, Sport"
4,tt0096219,Talk Radio,"Drama, Thriller"
4,tt0096251,Tetsuo: The Iron Man,"Horror, Sci-Fi"
0,tt0096256,They Live,"Action, Horror, Sci-Fi"
3,tt0096283,My Neighbor Totoro,"Animation, Comedy, Family"
1,tt0096320,Twins,"Comedy, Crime"
0,tt0096332,The Unbearable Lightness of Being,"Drama, Romance"
2,tt0096420,Warm Nights on a Slow Moving Train,"Comedy, Drama, Thriller"
0,tt0096438,Who Framed Roger Rabbit,"Animation, Adventure, Comedy"
3,tt0096446,Willow,"Action, Adventure, Drama"
2,tt0096453,Witchery,Horror
1,tt0096454,Without a Clue,"Comedy, Crime, Mystery"
4,tt0096472,School on Fire,"Action, Crime, Drama"
1,tt0096477,Yateem,"Action, Drama"
0,tt0096487,Young Guns,"Action, Western"
2,tt0096734,The 'Burbs,"Comedy, Mystery, Thriller"
0,tt0096754,The Abyss,"Adventure, Drama, Mystery"
1,tt0096794,Always,"Drama, Fantasy, Romance"
1,tt0096842,Asterix and the Big Fight,"Animation, Adventure, Comedy"
0,tt0096863,My Twentieth Century,"Comedy, Drama, Sci-Fi"
0,tt0096874,Back to the Future Part II,"Adventure, Comedy, Sci-Fi"
2,tt0096885,Wild Search,"Action, Drama, Romance"
4,tt0096895,Batman,"Action, Adventure"
1,tt0096913,Best of the Best,"Action, Drama, Sport"
1,tt0096928,Bill & Ted's Excellent Adventure,"Adventure, Comedy, Music"
4,tt0096933,Black Rain,"Action, Crime, Drama"
1,tt0096943,Blaze,"Biography, Comedy, Drama"
1,tt0096945,Blind Fury,"Action, Comedy, Crime"
0,tt0096969,Born on the Fourth of July,"Biography, Drama, War"
1,tt0096976,Breaking In,"Adventure, Comedy"
2,tt0097037,The Chair,Horror
1,tt0097062,"Chyornaya roza - emblema pechali, krasnaya roza - emblema lyubvi","Comedy, Romance"
2,tt0097076,Cold Feet,"Comedy, Crime"
2,tt0097230,Dracula's Widow,"Horror, Thriller"
1,tt0097239,Driving Miss Daisy,"Comedy, Drama, Romance"
2,tt0097328,Family Business,"Crime, Drama"
2,tt0097334,Farewell to the King,"Action, Adventure, Drama"
3,tt0097351,Field of Dreams,"Drama, Family, Fantasy"
3,tt0097428,Ghostbusters II,"Action, Comedy, Fantasy"
2,tt0097438,Gleaming the Cube,"Action, Drama, Mystery"
0,tt0097441,Glory,"Biography, Drama, History"
2,tt0097493,Heathers,"Comedy, Crime"
3,tt0097523,"Honey, I Shrunk the Kids","Adventure, Comedy, Family"
0,tt0097576,Indiana Jones and the Last Crusade,"Action, Adventure"
2,tt0097579,An Innocent Man,"Action, Crime, Drama"
1,tt0097647,The Karate Kid Part III,"Action, Drama, Family"
0,tt0097733,Lethal Weapon 2,"Action, Crime, Thriller"
4,tt0097742,Licence to Kill,"Action, Adventure, Thriller"
3,tt0097757,The Little Mermaid,"Animation, Adventure, Comedy"
3,tt0097814,Kiki's Delivery Service,"Animation, Family, Fantasy"
1,tt0097815,Major League,"Comedy, Sport"
0,tt0097937,My Left Foot,"Biography, Drama"
1,tt0097987,No Holds Barred,"Action, Sport"
4,tt0098084,Pet Sematary,"Fantasy, Horror, Thriller"
1,tt0098105,Police Academy 6: City Under Siege,"Comedy, Crime"
1,tt0098155,Pedicab Driver,"Action, Comedy, Drama"
2,tt0098184,Relentless,"Crime, Thriller"
