movie_id,movie_name,cluster,genre
tt2554042,Maazii,2,"Crime, Drama, Thriller"
tt2554274,Crimson Peak,4,"Drama, Horror, Mystery"
tt2557478,Pacific Rim: Uprising,0,"Action, Adventure, Fantasy"
tt2559214,Bordering on Bad Behavior,2,"Action, Comedy, Drama"
tt2560102,Lilting,1,"Drama, Romance"
tt2560792,Skybound,2,"Action, Thriller"
tt2561572,Get Hard,1,"Comedy, Crime"
tt2567026,Alice Through the Looking Glass,3,"Adventure, Family, Fantasy"
tt2568862,Going in Style,1,"Comedy, Crime"
tt2573372,Becoming,2,Thriller
tt2577652,The President's Staff,2,"Sci-Fi, Thriller"
tt2582496,Me and Earl and the Dying Girl,3,"Comedy, Drama, Romance"
tt2582498,Sweet Virginia,2,"Action, Drama, Thriller"
tt2582624,The Privileged,2,"Drama, Thriller"
tt2582782,Hell or High Water,4,"Crime, Drama, Thriller"
tt2582846,The Fault in Our Stars,3,"Drama, Romance"
tt25830860,A Sunday Affair,2,Romance
tt2584384,Jojo Rabbit,0,"Comedy, Drama, War"
tt2585562,Pizza,2,"Horror, Thriller"
tt25869142,Disquiet,2,Thriller
tt2591814,The Garden of Words,3,"Animation, Drama, Romance"
tt2592614,Resident Evil: The Final Chapter,0,"Action, Horror, Sci-Fi"
tt25981462,Boonie Bears: Guardian Code,1,Animation
tt2602338,Malady,2,"Drama, Horror, Mystery"
tt2603308,Countdown,2,"Horror, Mystery, Thriller"
tt2606826,Poraali,1,"Action, Drama, Thriller"
tt2609758,A Madea Christmas,1,"Comedy, Drama, Romance"
tt2614400,Casanova Variations,1,"Biography, Drama, Fantasy"
tt26160190,Unlocked,4,"Crime, Drama, Mystery"
tt2626460,Top Dog,2,"Crime, Drama"
tt2631186,Baahubali: The Beginning,0,"Action, Drama"
tt2637294,Hot Tub Time Machine 2,1,"Comedy, Mystery, Sci-Fi"
tt2638144,Ben-Hur,0,"Action, Drama, Romance"
tt2639976,Banking Hours 10 to 4,2,"Mystery, Thriller"
tt2642524,Mr. Kaplan,1,"Comedy, Drama, Thriller"
tt2645472,The Flame of Devotion,2,"Drama, Romance"
tt26475994,Ninja vs Shark,2,"Action, History, Horror"
tt2649554,Midnight Special,0,"Drama, Mystery, Sci-Fi"
tt2652118,"Crouching Tiger, Hidden Dragon: Sword of Destiny",0,"Action, Adventure, Drama"
tt26584495,Companion,4,"Sci-Fi, Thriller"
tt2660888,Star Trek Beyond,0,"Action, Adventure, Sci-Fi"
tt26628641,The Jack in the Box Rises,2,Horror
tt26658104,Imaginary,2,Horror
tt26681671,Where the Devil Roams,4,Horror
tt26743210,How to Train Your Dragon Live-Action,3,Adventure
tt2674426,Me Before You,1,"Drama, Romance"
tt2679042,Hitman: Agent 47,2,"Action, Crime, Thriller"
tt2691734,October Gale,2,"Drama, Romance, Thriller"
tt2692250,Night at the Museum: Secret of the Tomb,3,"Adventure, Comedy, Family"
tt26926267,Mother of the Bride,1,"Comedy, Romance"
tt2697586,White Creek,2,"Drama, Horror, Thriller"
tt2704998,Game Night,1,"Action, Adventure, Comedy"
tt2709692,The Grinch,3,"Animation, Comedy, Family"
tt2709768,The Secret Life of Pets,3,"Animation, Adventure, Comedy"
tt2713180,Fury,4,"Action, Drama, War"
tt2713642,Jersey Shore Massacre,2,"Comedy, Horror"
tt2714380,The Remaining,2,"Drama, Horror, Mystery"
tt2719848,Everest,0,"Action, Adventure, Biography"
tt2720726,Darkside Witches,2,Horror
tt2726552,A Kind of Murder,4,"Crime, Drama, Thriller"
tt2726560,The Longest Ride,1,"Comedy, Drama, Romance"
tt2727028,Total Chaos,1,"Comedy, Drama, Romance"
tt2728784,After Darkness,2,"Drama, Sci-Fi, Thriller"
tt2736074,Of Good Report,2,"Drama, Thriller"
tt2736254,Absence,2,"Horror, Sci-Fi, Thriller"
tt2737304,Bird Box,4,"Horror, Mystery, Sci-Fi"
tt2738050,Will You Still Love Me Tomorrow?,1,"Comedy, Drama, Romance"
tt2752584,Pelle Politibil på sporet,1,"Animation, Adventure, Family"
tt2752758,Devil's Due,2,"Horror, Mystery"
tt2762772,Silent Screams,2,"Horror, Thriller"
tt2767440,Nocturne Six,2,"Horror, Sci-Fi, Thriller"
tt2771200,Beauty and the Beast,3,"Adventure, Family, Fantasy"
tt2780610,No Weapon Shall Prosper,2,"Action, Drama, Romance"
tt2782844,Billionaire Ransom,2,"Action, Adventure, Crime"
tt2784936,Backtrack,4,"Drama, Fantasy, Horror"
tt2788710,The Interview,1,"Action, Adventure, Comedy"
tt2797190,After Midnight,2,"Mystery, Thriller"
tt2797352,Hidden Agenda,2,"Action, Crime, Mystery"
tt2798920,Annihilation,4,"Adventure, Drama, Horror"
tt2802144,Kingsman: The Secret Service,0,"Action, Adventure, Comedy"
tt2802154,Leviathan,4,"Crime, Drama"
tt2806988,Shock: My Abstraction of Death,2,Thriller
tt2808986,Tokyo Tribe,0,"Action, Musical"
tt2814362,United Passions,2,"Drama, History, Sport"
tt2820852,Furious 7,0,"Action, Crime, Thriller"
tt2823054,Mike and Dave Need Wedding Dates,1,"Comedy, Romance"
tt2824852,Deadly Virtues: Love.Honour.Obey.,4,"Drama, Thriller"
tt2836166,Punk's Dead: SLC Punk 2,1,"Adventure, Comedy, Music"
tt2852070,Sunday Morning Rapture,2,"Drama, Family"
tt2854926,Tag,1,"Action, Comedy"
tt2856578,The Grotto,2,Horror
tt2859246,Rakuen Tsuiho: Expelled from Paradise,0,"Animation, Action, Adventure"
tt2866360,Coherence,4,"Drama, Mystery, Sci-Fi"
tt2866674,Thy Will Be Done,1,"Drama, Family, Musical"
tt2870612,"As Above, So Below",2,"Horror, Mystery, Thriller"
tt2870756,Magic in the Moonlight,3,"Comedy, Drama, Romance"
tt2872718,Nightcrawler,4,"Crime, Drama, Thriller"
tt2872732,Lucy,0,"Action, Sci-Fi, Thriller"
tt2872750,Shaun the Sheep Movie,3,"Animation, Adventure, Comedy"
tt2873282,Red Sparrow,4,"Action, Drama, Thriller"
tt2883218,I Am the Keeper,2,"Drama, Romance"
tt2883512,Chef,3,"Adventure, Comedy, Drama"
tt2884206,I Origins,2,"Drama, Mystery, Romance"
tt2885628,Nina Forever,2,"Comedy, Drama, Horror"
tt2908446,The Divergent Series: Insurgent,0,"Action, Adventure, Sci-Fi"
tt2910274,Obvious Child,1,"Comedy, Drama, Romance"
tt2910814,The Signal,4,"Drama, Mystery, Sci-Fi"
tt2911666,John Wick,4,"Action, Crime, Thriller"
tt2917388,Kidnapping Mr. Heineken,2,"Action, Crime, Drama"
tt2917646,Nobeureshing,1,"Romance, Sport"
tt2923834,The Last Scout,2,"Action, Adventure, Drama"
tt2932536,47 Meters Down,2,"Adventure, Drama, Horror"
tt2934408,The Dog,1,"Action, Comedy"
tt2935510,Ad Astra,0,"Adventure, Drama, Mystery"
tt2935622,The School for Good and Evil,3,"Action, Comedy, Drama"
tt2936180,Far from Men,0,"Drama, War"
tt2937898,A Most Violent Year,4,"Action, Crime, Drama"
tt2938956,The Transporter Refueled,2,"Action, Thriller"
tt2948356,Zootopia,3,"Animation, Adventure, Comedy"
tt2948372,Soul,3,"Animation, Adventure, Comedy"
tt2950418,Greater,1,"Biography, Family, Sport"
tt2953050,Encanto,3,"Animation, Comedy, Family"
tt2960220,Arrobá,1,"Comedy, Sci-Fi"
tt2964120,Wood Job!,3,"Adventure, Comedy"
tt2967008,The Face of an Angel,2,"Crime, Drama"
tt2967578,Secretly Greatly,0,"Action, Comedy, Drama"
tt2969656,Cold Eyes,2,"Action, Crime, Thriller"
tt2975578,The Purge: Anarchy,4,"Action, Horror, Sci-Fi"
tt2975590,Batman v Superman: Dawn of Justice,0,"Action, Adventure, Sci-Fi"
tt2977364,Kyz-Zhibek,0,"Drama, History, Romance"
tt2978576,Bill,1,"Comedy, Family, History"
tt2980516,The Theory of Everything,3,"Biography, Drama, Romance"
tt2980592,The Guest,4,"Action, Mystery, Thriller"
tt2981768,Patema Inverted,0,"Animation, Adventure, Drama"
tt2983922,The Night Visitor 2: Heather's Story,2,Sci-Fi
tt2988272,Shuddh Desi Romance,1,"Comedy, Drama, Romance"
tt2990140,The Christmas Chronicles,3,"Adventure, Comedy, Family"
tt2991296,Beneath,2,"Adventure, Drama, Horror"
tt3000284,Honey Bee,1,"Comedy, Thriller"
tt3007240,Shaolin Warrior,1,Action
tt3007512,The Water Diviner,0,"Drama, History, War"
tt3011894,Wild Tales,4,"Comedy, Drama, Thriller"
tt3014866,Criminal,2,"Action, Sci-Fi, Thriller"
tt3014910,Finding Altamira,1,"Biography, Drama, History"
tt3017864,Ghost in the Shell Arise: Border 2 - Ghost Whisper,0,"Animation, Action, Sci-Fi"
tt3024324,Kill Game,2,Horror
tt3029556,Rurouni Kenshin: The Legend Ends,0,"Action, Adventure, Drama"
tt3040964,The Jungle Book,3,"Adventure, Drama, Family"
tt3045616,Mortdecai,1,"Action, Adventure, Comedy"
tt3058674,VANish,2,"Action, Crime, Horror"
tt3062096,Inferno,0,"Action, Adventure, Crime"
tt3064620,Isabelle Dances Into the Spotlight,3,"Drama, Family"
tt3065204,The Conjuring 2,4,"Horror, Mystery, Thriller"
tt3066630,The Forbidden Room,0,"Comedy, Mystery"
tt3072482,Hardcore Henry,4,"Action, Adventure, Sci-Fi"
tt3074952,Welcome to Willits,2,"Horror, Sci-Fi"
tt3076510,Henchmen,1,"Animation, Comedy, Family"
tt3076658,Creed,1,"Action, Drama, Sport"
tt3079380,Spy,3,"Action, Comedy"
tt3083008,The Program,2,"Biography, Drama, Sport"
tt3083932,Stolen Moments,2,"Drama, Music, Romance"
tt3086582,Tiny Times 2.0,1,"Comedy, Drama, Romance"
tt3090670,Advantageous,0,"Drama, Family, Sci-Fi"
tt3093522,Cymbeline,2,"Crime, Drama, Thriller"
tt3095734,Monster Trucks,1,"Action, Adventure, Comedy"
tt3104930,Da Sweet Blood of Jesus,2,"Comedy, Drama, Horror"
tt3104988,Crazy Rich Asians,3,"Comedy, Drama, Romance"
tt3107924,Meet the Small Potatoes,1,"Family, Musical"
tt3108158,The World of Kanako,4,"Drama, Mystery, Thriller"
tt3110958,Now You See Me 2,0,"Action, Adventure, Comedy"
tt3111426,Lost Girls,4,"Crime, Drama, Mystery"
tt3117302,Konfetti,1,"Comedy, Drama, Romance"
tt3120280,Sierra Burgess Is a Loser,3,"Comedy, Drama, Romance"
tt3120314,Shark Exorcist,2,"Action, Fantasy, Horror"
tt3121122,Let's Ruin It with Babies,1,"Comedy, Drama, Romance"
tt3124456,Memories,2,"Mystery, Thriller"
tt3138344,Baked in Brooklyn,1,"Comedy, Crime, Drama"
tt3148392,Shatru,2,"Action, Thriller"
tt3149360,Lucky Dog,1,Family
tt3149900,The Hunted,2,"Horror, Mystery, Thriller"
tt3152624,Trainwreck,1,"Comedy, Drama, Romance"
tt3155298,Luther: The Fallen Sun,4,"Crime, Drama, Mystery"
tt3155604,The Geographer Drank His Globe Away,2,"Adventure, Drama, Romance"
tt3155654,Hide and Seek,4,"Mystery, Thriller"
tt3157224,We Still Kill the Old Way,2,"Action, Comedy, Crime"
tt3161758,Malini 22,2,"Drama, Thriller"
tt3165264,Altered Perception,2,"Fantasy, Mystery, Sci-Fi"
tt3165612,Sleeping with Other People,1,"Comedy, Drama, Romance"
tt3168230,Mr. Holmes,0,"Drama, Mystery"
tt3168254,Noirland,2,Crime
tt3170832,Room,0,"Drama, Thriller"
tt3173910,Hasee Toh Phasee,1,"Comedy, Romance"
tt3176414,Let It Bleed,1,"Action, Comedy, Thriller"
tt3180548,The Belly of the Whale,2,"Crime, Drama"
tt3183660,Fantastic Beasts and Where to Find Them,0,"Adventure, Family, Fantasy"
tt3186318,Hellion,2,"Drama, Thriller"
tt3195644,Insidious: Chapter 3,2,"Horror, Mystery, Thriller"
tt3198698,Hunter x Hunter: The Last Mission,1,"Animation, Action, Adventure"
tt3201640,Extinction,0,"Action, Drama, Sci-Fi"
tt3201736,Run the Race,1,"Drama, Sport"
tt3203528,Bad Samaritan,4,"Crime, Horror, Thriller"
tt3203606,Trumbo,0,"Biography, Drama"
tt3210686,Son of God,0,"Biography, Drama, History"
tt3212776,The Seventh Heaven,2,"Drama, Romance"
tt3213512,Roseville,2,"Horror, Mystery, Thriller"
tt3215824,Those Who Wish Me Dead,0,"Action, Drama, Thriller"
tt3215826,Kids in Love,1,"Drama, Romance"
tt3223636,Frame Switch,2,"Crime, Mystery, Thriller"
tt3224458,A Beautiful Day in the Neighborhood,3,"Biography, Drama"
tt3228088,Spark: A Space Tail,3,"Animation, Action, Adventure"
tt3228774,Cruella,0,"Adventure, Comedy, Crime"
tt3235888,It Follows,4,"Horror, Mystery, Thriller"
tt3243664,You Are My Vampire,1,"Family, Fantasy, Musical"
tt3244786,The Music of Silence,1,"Biography, Drama, Music"
tt3246908,The Boxcar Children,3,"Animation, Adventure, Family"
tt3247714,Survivor,2,"Action, Crime, Thriller"
tt3254876,The Owners,4,"Crime, Drama"
tt3255590,El Camino Christmas,2,"Comedy, Crime, Western"
tt3256226,IO,2,"Adventure, Drama, Sci-Fi"
tt3262342,Loving Vincent,0,"Animation, Drama, Mystery"
tt3263904,Sully,0,"Biography, Drama"
tt3266724,Black Rose,2,"Action, Crime, Drama"
tt3268668,Captive,2,"Action, Biography, Crime"
tt3274484,Ekskursante,0,"Action, Drama"
tt3280262,Cult of Chucky,4,"Horror, Thriller"
tt3281548,Little Women,3,"Drama, Romance"
tt3289362,Hidden Away,1,"Drama, Romance"
tt3289956,The Autopsy of Jane Doe,4,"Horror, Mystery, Thriller"
tt3291632,After School Special,1,"Adventure, Comedy, Crime"
tt3293250,Flowerman,2,"Drama, Romance, Thriller"
tt3297382,The Crash,2,"Crime, Thriller"
tt3297804,Art Idol,1,"Comedy, Drama, Romance"
tt3300542,London Has Fallen,2,"Action, Thriller"
tt3300572,Stung,2,"Action, Adventure, Comedy"
tt3300980,The 12th Man,0,"Drama, History, Thriller"
tt3305308,Trespass Against Us,2,"Action, Crime, Drama"
tt3305844,Hellions,4,"Drama, Horror, Thriller"
tt3312762,In the Sands of Babylon,4,"Drama, History, War"
tt3312830,Youth,0,"Comedy, Drama, Music"
tt3312936,LA Apocalypse,2,"Action, Sci-Fi, Thriller"
tt3315342,Logan,0,"Action, Drama, Sci-Fi"
tt3316948,American Ultra,2,"Action, Comedy"
tt3320500,The Axe Murders of Villisca,2,Horror
tt3322364,Concussion,0,"Biography, Drama, Sport"
tt3322420,Queen,3,"Adventure, Comedy, Drama"
tt3322940,Annabelle,2,"Horror, Mystery, Thriller"
tt3327624,Infini,2,"Horror, Sci-Fi, Thriller"
tt3328716,Paper Planes,3,"Drama, Family"
tt3330948,For the Love of George,1,"Comedy, Drama, Romance"
tt3332064,Pan,3,"Action, Adventure, Comedy"
tt3333870,Antibirth,2,"Comedy, Horror, Mystery"
tt3336368,Maya the Bee Movie,3,"Animation, Adventure, Comedy"
tt3338106,Ru lai shen zhang si ji da jie ju,1,"Adventure, Fantasy"
tt3339680,Don't Go,4,Thriller
tt3344694,The Secret Scripture,4,"Drama, Romance"
tt3348730,Jigsaw,4,"Crime, Horror, Mystery"
tt3350436,Fire Twister,2,"Action, Adventure, Drama"
tt3361792,Tolkien,0,"Biography, Drama, Romance"
tt3371366,Transformers: The Last Knight,0,"Action, Adventure, Sci-Fi"
tt3381008,The Brothers Grimsby,1,"Action, Adventure, Comedy"
tt3385516,X-Men: Apocalypse,0,"Action, Adventure, Sci-Fi"
tt3385524,Stan & Ollie,3,"Biography, Comedy, Drama"
tt3387520,Scary Stories to Tell in the Dark,4,"Adventure, Horror, Mystery"
tt3393762,The Martial Arts Kid,1,"Action, Family"
tt3393786,Jack Reacher: Never Go Back,2,"Action, Crime, Drama"
tt3395184,Spring,2,"Horror, Romance, Sci-Fi"
tt3397884,Sicario,4,"Action, Crime, Drama"
tt3398268,When Marnie Was There,3,"Animation, Drama, Family"
tt3398738,Forgiven,2,"Drama, Family, Thriller"
tt3399484,The Sand,2,"Comedy, Horror, Sci-Fi"
tt3400626,Shadows,2,Thriller
tt3400872,Viktoria,0,"Drama, Family"
tt3401748,Oddball,3,"Adventure, Family"
tt3402236,Murder on the Orient Express,4,"Crime, Drama, Mystery"
tt3410834,Allegiant,0,"Action, Adventure, Mystery"
tt3413018,Tamako Love Story,3,"Animation, Comedy, Drama"
tt3416532,A Monster Calls,0,"Adventure, Drama, Family"
tt3416536,Hot Summer Nights,2,"Crime, Drama, Romance"
tt3416742,What We Do in the Shadows,1,"Comedy, Horror"
tt3416828,Ice Age: Collision Course,3,"Animation, Adventure, Comedy"
tt3417172,Masterless,1,"Drama, Fantasy"
tt3420504,Finch,3,"Adventure, Drama, Sci-Fi"
tt3420538,Stand,2,"Drama, Thriller"
tt3421318,30-Love,2,"Comedy, Drama, Romance"
tt3450958,War for the Planet of the Apes,0,"Action, Adventure, Drama"
tt3454574,Extraordinary Tales,4,"Animation, Horror, Mystery"
tt3455996,Pinwheel,2,Horror
tt3460252,The Hateful Eight,4,"Crime, Drama, Mystery"
tt3461828,Cat Run 2,1,"Action, Comedy"
tt3462710,Unforgettable,2,"Drama, Thriller"
tt3463106,The Cured,4,"Drama, Horror, Sci-Fi"
tt3464902,The Lobster,4,"Drama, Romance, Sci-Fi"
tt3469046,Despicable Me 3,3,"Animation, Adventure, Comedy"
tt3469592,Rise of the Legend,2,"Action, Biography, Drama"
tt3470600,Sing,3,"Animation, Comedy, Family"
tt3474438,Little Crusader,2,"Drama, History"
tt3480822,Black Widow,0,"Action, Adventure, Sci-Fi"
tt3483644,Slasher,2,"Horror, Mystery, Thriller"
tt3485192,Fashion King,1,"Drama, Romance"
tt3486626,The Nut Job 2: Nutty by Nature,1,"Animation, Adventure, Comedy"
tt3488710,The Walk,0,"Adventure, Biography, Drama"
tt3496048,Below Dreams,2,"Adventure, Drama, Music"
tt3498820,Captain America: Civil War,0,"Action, Sci-Fi"
tt3499424,Hercules Reborn,1,"Action, Adventure"
tt3499966,Prophecy of Eve,1,"Action, Thriller"
tt3501416,Assassination,0,"Action, Drama, Thriller"
tt3501632,Thor: Ragnarok,3,"Action, Adventure, Comedy"
tt3503840,Absolution,2,"Action, Adventure, Crime"
tt3505298,Hatched,1,Animation
tt3513498,The Lego Movie 2: The Second Part,3,"Animation, Action, Adventure"
tt3513548,Richard Jewell,0,"Biography, Crime, Drama"
tt3514116,Teenage Ghost Punk,1,"Comedy, Family, Music"
tt3519946,Hide and Go Seek,2,"Horror, Thriller"
tt3521126,The Disaster Artist,1,"Biography, Comedy, Drama"
tt3521164,Moana,3,"Animation, Adventure, Comedy"
tt3522422,Out of Time,2,"Horror, Mystery, Sci-Fi"
tt3522806,Mechanic: Resurrection,2,"Action, Adventure, Crime"
tt3529662,The Businessman,2,Thriller
tt3530002,The Night Before,1,"Comedy, Fantasy"
tt3531202,Pilgrimage,4,"Action, Drama, History"
tt3531824,Nerve,0,"Action, Adventure, Crime"
tt3532216,American Made,2,"Action, Comedy, Crime"
tt3532686,All About E,1,"Comedy, Drama, Romance"
tt3532976,The Current,1,"Drama, Family"
tt3544112,Sing Street,3,"Comedy, Drama, Music"
tt3547306,Cut Throat City,4,"Action, Crime, Drama"
tt3547682,What We Become,2,"Horror, Thriller"
tt3548862,Face Down,2,"Crime, Drama"
tt3554046,Space Jam: A New Legacy,3,"Animation, Adventure, Comedy"
tt3557946,Damaal Dumeel,2,"Comedy, Crime, Drama"
tt3561236,Containment,2,"Horror, Sci-Fi, Thriller"
tt3567288,The Visit,4,"Horror, Mystery, Thriller"
tt3569230,Legend,4,"Biography, Crime, Drama"
tt3573598,London Road,2,"Crime, Drama, Musical"
tt3577624,A Perfect Day,2,"Comedy, Drama, War"
tt3579524,Ghost in the Shell Arise: Border 3 - Ghost Tears,4,"Animation, Action, Sci-Fi"
tt3581652,West Side Story,0,"Crime, Drama, Musical"
tt3597448,Girl on the Edge,1,"Drama, Family"
tt3605266,Everything Beautiful Is Far Away,2,"Fantasy, Sci-Fi"
tt3605418,Knock Knock,2,"Crime, Drama, Horror"
tt3606752,Cars 3,3,"Animation, Adventure, Comedy"
tt3606756,Incredibles 2,3,"Animation, Action, Adventure"
tt3610576,Hope Lost,2,"Drama, Thriller"
tt3622332,Sword of Vengeance,2,"Action, Adventure, Drama"
tt3622592,Paper Towns,1,"Adventure, Comedy, Drama"
tt3625352,Summer of Blood,2,"Comedy, Horror"
tt3625930,Kiss & Cry,1,Fantasy
tt3631112,The Girl on the Train,4,"Crime, Drama, Mystery"
tt3640424,Allied,0,"Action, Drama, Romance"
tt3642672,Mississippi Shakedown,2,Action
tt3646836,Body of Deceit,2,"Mystery, Romance, Thriller"
tt3647498,Blood Father,2,"Action, Crime, Drama"
tt3652714,Guardian,2,"Action, Thriller"
tt3654972,Merry Ex Mas,1,"Comedy, Drama, Family"
tt3656810,Tian xian pei,3,"Musical, Romance"
tt3659388,The Martian,0,"Adventure, Drama, Sci-Fi"
tt3661210,The Dig,0,"Biography, Drama, History"
tt3663040,Heatstroke,2,"Action, Thriller"
tt3664992,MDMA,2,"Crime, Drama"
tt3668162,Bangalore Days,1,"Comedy, Drama, Romance"
tt3671542,Holding the Man,1,"Biography, Drama, Romance"
tt3678938,Humpty Sharma Ki Dulhania,1,"Comedy, Drama, Romance"
tt3679060,Dishoom,1,"Action, Adventure, Comedy"
tt3680410,Last Cab to Darwin,1,"Adventure, Comedy, Drama"
tt3682448,Bridge of Spies,0,"Drama, History, Thriller"
tt3683144,Axe Murdering with Hackley,2,"Comedy, Horror"
tt3685328,How to Beat a Bully,1,Family
tt3685702,London Bridge,1,"Drama, Romance"
tt3687186,Heaven Knows What,4,"Crime, Drama"
tt3689910,Miss Hokusai,1,"Animation, Biography, Drama"
tt3691740,The BFG,3,"Adventure, Family, Fantasy"
tt3691942,Dracula's Angel,1,"Animation, Horror, Romance"
tt3696086,The Golden Era,0,"Biography, Drama, Romance"
tt3700804,Already Tomorrow in Hong Kong,1,"Comedy, Romance"
tt3702652,The Other Side of the Door,4,"Horror, Thriller"
tt3702720,Full Contact,2,"Drama, Mystery, Thriller"
tt3704428,Elvis,0,"Biography, Drama, Music"
tt3706352,All the Old Knives,4,"Mystery, Thriller"
tt3713166,Unfriended,2,"Horror, Mystery, Thriller"
tt3715320,Irrational Man,4,"Comedy, Crime, Drama"
tt3716530,Elle,4,"Crime, Drama, Thriller"
tt3717252,Underworld: Blood Wars,2,"Action, Adventure, Fantasy"
tt3717490,Power Rangers,3,"Action, Adventure, Fantasy"
tt3720058,The Great Hypnotist,2,"Drama, Mystery, Thriller"
tt3720788,The Disappearance of Eleanor Rigby: Her,2,"Drama, Romance"
tt3721112,The Shadow People,2,"Drama, Horror, Mystery"
tt3722234,Gosnell: The Trial of America's Biggest Serial Killer,2,"Crime, Drama"
tt3722420,The Last Straw,1,Family
tt3727202,Life on the Line,1,"Action, Thriller"
tt3727690,Zero Tolerance,2,"Action, Crime, Thriller"
tt3731562,Kong: Skull Island,0,"Action, Adventure, Fantasy"
tt3733678,Grace Stirs Up Success,3,"Comedy, Family, Musical"
tt3741632,The Leisure Seeker,1,"Adventure, Comedy, Drama"
tt3741700,Godzilla: King of the Monsters,0,"Action, Adventure, Fantasy"
tt3741834,Lion,3,"Biography, Drama"
tt3744264,Pali Road,2,"Drama, Fantasy, Mystery"
tt3746824,Sheep & Wolves,3,"Animation, Comedy, Family"
tt3748172,Gerald's Game,4,"Drama, Horror, Thriller"
tt3748528,Rogue One: A Star Wars Story,0,"Action, Adventure, Sci-Fi"
tt3749338,Flocken,2,"Drama, Thriller"
tt3758542,Ferrari,0,"Action, Biography, Drama"
tt3766354,The Equalizer 2,4,"Action, Crime, Thriller"
tt3772918,The Cutting Room,2,Horror
tt3774114,Snowden,4,"Biography, Crime, Drama"
tt3774790,400 Days,2,"Mystery, Sci-Fi, Thriller"
tt3778644,Solo: A Star Wars Story,0,"Action, Adventure, Sci-Fi"
tt3779300,War Pigs,2,"Action, Drama, War"
tt3783958,La La Land,3,"Comedy, Drama, Music"
tt3786326,The Christmas Switch,1,"Family, Fantasy"
tt3787068,Psychos,2,"Crime, Drama, Horror"
tt3792330,Cherry Tree,2,"Horror, Mystery"
tt3794354,Sonic the Hedgehog,3,"Action, Adventure, Comedy"
tt3798718,Dombivli Return,2,"Drama, Thriller"
tt3799232,The Kissing Booth,1,"Comedy, Romance"
tt3799694,The Nice Guys,2,"Action, Comedy, Crime"
tt3804774,The Nurse,2,Thriller
tt3809696,Creature Feature,2,Horror
tt3811244,The Wedding Invitation,1,"Comedy, Romance"
tt3811906,Malignant,4,"Crime, Horror, Mystery"
tt3814486,"Bloed, zweet & tranen",1,"Biography, Drama, Music"
tt3823672,A.R.C.H.I.E.,1,"Family, Sci-Fi"
tt3827540,Invasion Planet Earth,2,"Action, Adventure, Drama"
tt3828796,2 Nights Till Morning,1,"Drama, Romance"
tt3829266,The Predator,2,"Action, Adventure, Sci-Fi"
tt3829378,Stephanie,2,"Horror, Mystery"
tt3829920,Only the Brave,0,"Action, Biography, Drama"
tt3833480,The Outpost,2,"Action, Drama, History"
tt3836530,Counter Clockwise,2,"Sci-Fi, Thriller"
tt3837196,Man on High Heels,2,"Action, Drama"
tt3839906,Track 143,2,"Drama, War"
tt3846674,To All the Boys I've Loved Before,1,"Comedy, Drama, Romance"
tt3850214,Dope,0,"Adventure, Comedy, Crime"
tt3850590,Krampus,2,"Comedy, Drama, Fantasy"
tt3859980,Mohenjo Daro,0,"Action, Adventure, Drama"
tt3861144,Paranormal Evil,2,"Horror, Thriller"
tt3861390,Dumbo,3,"Adventure, Family, Fantasy"
tt3863552,Bajrangi Bhaijaan,3,"Action, Adventure, Comedy"
tt3874544,The Boss Baby,3,"Animation, Adventure, Comedy"
tt3877112,Nobody Looks Up,2,"Crime, Mystery, Thriller"
tt3877166,Treasure of the Ninja,1,Action
tt3877674,Men & Chicken,2,"Comedy, Drama, Mystery"
tt3882082,The Boy,4,"Horror, Mystery, Thriller"
tt3890160,Baby Driver,0,"Action, Crime, Drama"
tt3892306,The Witch Chronicles,2,Horror
tt3896198,Guardians of the Galaxy Vol. 2,3,"Action, Adventure, Comedy"
tt3901006,Drama Drama,1,"Comedy, Family, Musical"
tt3907584,All the Bright Places,1,"Drama, Romance"
tt3915174,Puss in Boots: The Last Wish,3,"Animation, Adventure, Comedy"
tt3916634,The Adventures of Paula Peril,1,Adventure
tt3921852,Barbie and the Secret Door,3,"Animation, Family"
tt3922350,Headless,2,Horror
tt3922798,The Siege of Jadotville,0,"Action, Drama, History"
tt3948764,Chicago Rot,2,"Drama, Horror, Sci-Fi"
tt3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,3,"Action, Adventure, Comedy"
tt3950032,"Happy Birthday, Toby Simpson",1,"Comedy, Drama, Romance"
tt3950488,Black Beauty,1,"Adventure, Family"
tt3967856,Okja,0,"Action, Adventure, Drama"
tt3970806,The Incident,2,"Drama, Thriller"
tt3973502,Infiltrant,2,"Crime, Drama, Thriller"
tt3975510,One and Two,2,"Drama, Fantasy, Thriller"
tt3977848,Sky Sharks,2,"Comedy, Horror, Sci-Fi"
tt3979300,Magic Camp,3,"Comedy, Family, Fantasy"
tt3982768,Revenge,4,"Action, Thriller"
tt3992368,Such a Funny Life,2,"Crime, Drama"
tt4002772,Once I Was a Beehive,1,"Comedy, Drama, Family"
tt4003440,The House That Jack Built,4,"Crime, Drama, Horror"
tt4005510,Terrortory,2,Horror
tt4008866,Bibi & Tina voll verhext!,1,"Adventure, Family"
tt4015500,The Tale,4,"Biography, Drama, Mystery"
tt4016934,The Handmaiden,0,"Drama, Romance, Thriller"
tt4019532,The Last Assignment,2,"Action, Thriller"
